mapping_id,source_account,target_account,source_type,target_type,confidence,mapping_method,is_validated
1776,SRC_Account_1776,TGT_Account_1776,Asset,Asset,0.797,exact,True
1777,SRC_Account_1777,TGT_Account_1777,Liability,Equity,0.882,rule_based,True
1778,SRC_Account_1778,TGT_Account_1778,Asset,Revenue,0.631,semantic,False
1779,SRC_Account_1779,TGT_Account_1779,Liability,Expense,0.903,rule_based,True
1780,SRC_Account_1780,TGT_Account_1780,Revenue,Equity,0.985,exact,False
1781,SRC_Account_1781,TGT_Account_1781,Asset,Expense,0.634,manual,False
1782,SRC_Account_1782,TGT_Account_1782,Liability,Liability,0.934,manual,True
1783,SRC_Account_1783,TGT_Account_1783,Asset,Asset,,semantic,True
1784,SRC_Account_1784,TGT_Account_1784,Expense,Revenue,0.69,rule_based,True
1785,SRC_Account_1785,TGT_Account_1785,Revenue,Expense,0.81,exact,True
1786,SRC_Account_1786,TGT_Account_1786,Liability,Equity,,rule_based,False
1787,SRC_Account_1787,TGT_Account_1787,Asset,Asset,0.984,rule_based,True
1788,SRC_Account_1788,TGT_Account_1788,Asset,Asset,0.651,rule_based,False
1789,SRC_Account_1789,TGT_Account_1789,Equity,Expense,0.74,rule_based,True
1790,SRC_Account_1790,TGT_Account_1790,Revenue,Liability,0.879,semantic,True
1791,SRC_Account_1791,TGT_Account_1791,Equity,Asset,0.689,rule_based,False
1792,SRC_Account_1792,TGT_Account_1792,Expense,Revenue,0.73,semantic,True
1793,SRC_Account_1793,TGT_Account_1793,Liability,Asset,,exact,True
1794,SRC_Account_1794,TGT_Account_1794,Liability,Revenue,0.661,exact,True
1795,SRC_Account_1795,TGT_Account_1795,Equity,Expense,0.825,rule_based,True
1796,SRC_Account_1796,TGT_Account_1796,Liability,Liability,0.861,semantic,False
1797,SRC_Account_1797,TGT_Account_1797,Expense,Asset,0.86,semantic,True
1798,SRC_Account_1798,TGT_Account_1798,Asset,Asset,0.911,manual,False
1799,SRC_Account_1799,TGT_Account_1799,Equity,Expense,0.766,semantic,True
1800,SRC_Account_1800,TGT_Account_1800,Equity,Asset,0.709,exact,True
1801,SRC_Account_1801,TGT_Account_1801,Asset,Expense,0.606,semantic,True
1802,SRC_Account_1802,TGT_Account_1802,Equity,Equity,0.683,semantic,False
1803,SRC_Account_1803,TGT_Account_1803,Equity,Expense,0.725,rule_based,True
1804,SRC_Account_1804,TGT_Account_1804,Liability,Revenue,0.671,semantic,True
1805,SRC_Account_1805,TGT_Account_1805,Asset,Asset,0.608,semantic,True
1806,SRC_Account_1806,TGT_Account_1806,Asset,Expense,0.663,rule_based,True
1807,SRC_Account_1807,TGT_Account_1807,Asset,Asset,0.866,rule_based,False
1808,SRC_Account_1808,TGT_Account_1808,Equity,Revenue,0.852,rule_based,True
1809,SRC_Account_1809,TGT_Account_1809,Asset,Equity,0.974,exact,False
1810,SRC_Account_1810,TGT_Account_1810,Expense,Revenue,0.919,rule_based,True
1811,SRC_Account_1811,TGT_Account_1811,Liability,Liability,0.827,semantic,True
1812,SRC_Account_1812,TGT_Account_1812,Revenue,Liability,0.655,exact,True
1813,SRC_Account_1813,TGT_Account_1813,Revenue,Revenue,0.826,semantic,False
1814,SRC_Account_1814,TGT_Account_1814,Equity,Equity,0.625,rule_based,True
1815,SRC_Account_1815,TGT_Account_1815,Expense,Liability,0.772,semantic,True
1816,SRC_Account_1816,TGT_Account_1816,Asset,Revenue,0.756,rule_based,True
1817,SRC_Account_1817,TGT_Account_1817,Liability,Equity,0.771,exact,True
1818,SRC_Account_1818,TGT_Account_1818,Liability,Equity,0.712,exact,True
1819,SRC_Account_1819,TGT_Account_1819,Asset,Revenue,0.874,exact,False
1820,SRC_Account_1820,TGT_Account_1820,Liability,Expense,0.936,semantic,True
1821,SRC_Account_1821,TGT_Account_1821,Liability,Asset,0.907,semantic,True
1822,SRC_Account_1822,TGT_Account_1822,Revenue,Liability,0.851,rule_based,True
1823,SRC_Account_1823,TGT_Account_1823,Liability,Equity,0.815,rule_based,True
1824,SRC_Account_1824,TGT_Account_1824,Expense,Revenue,,exact,True
1825,SRC_Account_1825,TGT_Account_1825,Revenue,Equity,0.889,exact,False
1826,SRC_Account_1826,TGT_Account_1826,Expense,Expense,,exact,True
1827,SRC_Account_1827,TGT_Account_1827,Asset,Liability,0.708,semantic,False
1828,SRC_Account_1828,TGT_Account_1828,Expense,Equity,0.731,exact,True
1829,SRC_Account_1829,TGT_Account_1829,Revenue,Expense,0.974,semantic,False
1830,SRC_Account_1830,TGT_Account_1830,Expense,Asset,0.85,rule_based,True
1831,SRC_Account_1831,TGT_Account_1831,Liability,Expense,0.79,semantic,False
1832,SRC_Account_1832,TGT_Account_1832,Expense,Liability,0.848,exact,True
1833,SRC_Account_1833,TGT_Account_1833,Equity,Expense,0.765,exact,True
1834,SRC_Account_1834,TGT_Account_1834,Asset,Revenue,0.788,semantic,True
1835,SRC_Account_1835,TGT_Account_1835,Equity,Asset,0.716,semantic,True
1836,SRC_Account_1836,TGT_Account_1836,Asset,Revenue,0.776,exact,True
1837,SRC_Account_1837,TGT_Account_1837,Expense,Asset,0.874,rule_based,True
1838,SRC_Account_1838,TGT_Account_1838,Liability,Equity,0.616,semantic,False
1839,SRC_Account_1839,TGT_Account_1839,Liability,Expense,0.918,semantic,False
1840,SRC_Account_1840,TGT_Account_1840,Equity,Liability,0.713,exact,True
1841,SRC_Account_1841,TGT_Account_1841,Equity,Expense,0.873,exact,False
1842,SRC_Account_1842,TGT_Account_1842,Asset,Revenue,0.857,exact,True
1843,SRC_Account_1843,TGT_Account_1843,Expense,Equity,0.861,exact,True
1844,SRC_Account_1844,TGT_Account_1844,Expense,Liability,0.843,semantic,True
1845,SRC_Account_1845,TGT_Account_1845,Revenue,Asset,,semantic,True
1846,SRC_Account_1846,TGT_Account_1846,Revenue,Equity,0.803,rule_based,True
1847,SRC_Account_1847,TGT_Account_1847,Equity,Liability,0.893,manual,True
1848,SRC_Account_1848,TGT_Account_1848,Equity,Liability,0.882,exact,True
1849,SRC_Account_1849,TGT_Account_1849,Equity,Revenue,0.695,exact,True
1850,SRC_Account_1850,TGT_Account_1850,Asset,Liability,,rule_based,False
1851,SRC_Account_1851,TGT_Account_1851,Asset,Equity,0.77,manual,True
1852,SRC_Account_1852,TGT_Account_1852,Liability,Asset,0.711,rule_based,False
1853,SRC_Account_1853,TGT_Account_1853,Equity,Asset,0.747,exact,True
1854,SRC_Account_1854,TGT_Account_1854,Asset,Liability,0.756,exact,True
1855,SRC_Account_1855,TGT_Account_1855,Asset,Equity,0.842,exact,True
1856,SRC_Account_1856,TGT_Account_1856,Expense,Revenue,0.688,rule_based,False
1857,SRC_Account_1857,TGT_Account_1857,Liability,Liability,0.922,semantic,True
1858,SRC_Account_1858,TGT_Account_1858,Equity,Asset,0.775,semantic,True
1859,SRC_Account_1859,TGT_Account_1859,Equity,Liability,0.882,semantic,False
1860,SRC_Account_1860,TGT_Account_1860,Revenue,Equity,,exact,False
1861,SRC_Account_1861,TGT_Account_1861,Revenue,Equity,,semantic,True
1862,SRC_Account_1862,TGT_Account_1862,Liability,Revenue,0.611,exact,True
1863,SRC_Account_1863,TGT_Account_1863,Expense,Equity,0.87,semantic,True
1864,SRC_Account_1864,TGT_Account_1864,Liability,Revenue,0.737,rule_based,True
1865,SRC_Account_1865,TGT_Account_1865,Expense,Revenue,0.98,semantic,False
1866,SRC_Account_1866,TGT_Account_1866,Equity,Revenue,0.73,exact,True
1867,SRC_Account_1867,TGT_Account_1867,Asset,Equity,0.826,rule_based,True
1868,SRC_Account_1868,TGT_Account_1868,Revenue,Expense,0.703,rule_based,True
1869,SRC_Account_1869,TGT_Account_1869,Asset,Liability,0.848,exact,True
1870,SRC_Account_1870,TGT_Account_1870,Revenue,Expense,0.787,exact,True
1871,SRC_Account_1871,TGT_Account_1871,Asset,Asset,0.748,semantic,True
1872,SRC_Account_1872,TGT_Account_1872,Liability,Asset,0.681,exact,True
1873,SRC_Account_1873,TGT_Account_1873,Revenue,Expense,0.645,exact,True
1874,SRC_Account_1874,TGT_Account_1874,Expense,Equity,0.648,exact,True
1875,SRC_Account_1875,TGT_Account_1875,Equity,Revenue,1.0,exact,True
1876,SRC_Account_1876,TGT_Account_1876,Asset,Revenue,0.765,semantic,True
1877,SRC_Account_1877,TGT_Account_1877,Liability,Revenue,,semantic,True
1878,SRC_Account_1878,TGT_Account_1878,Expense,Liability,0.981,exact,False
1879,SRC_Account_1879,TGT_Account_1879,Revenue,Asset,0.608,rule_based,False
1880,SRC_Account_1880,TGT_Account_1880,Asset,Asset,0.767,exact,False
1881,SRC_Account_1881,TGT_Account_1881,Liability,Expense,0.887,exact,True
1882,SRC_Account_1882,TGT_Account_1882,Liability,Liability,0.966,exact,True
1883,SRC_Account_1883,TGT_Account_1883,Asset,Equity,0.885,rule_based,True
1884,SRC_Account_1884,TGT_Account_1884,Expense,Equity,0.785,manual,False
1885,SRC_Account_1885,TGT_Account_1885,Revenue,Asset,0.99,semantic,True
1886,SRC_Account_1886,TGT_Account_1886,Asset,Equity,0.616,exact,True
1887,SRC_Account_1887,TGT_Account_1887,Revenue,Asset,0.995,exact,True
1888,SRC_Account_1888,TGT_Account_1888,Equity,Asset,0.94,exact,True
1889,SRC_Account_1889,TGT_Account_1889,Asset,Asset,0.972,rule_based,False
1890,SRC_Account_1890,TGT_Account_1890,Equity,Expense,0.702,exact,True
1891,SRC_Account_1891,TGT_Account_1891,Asset,Equity,0.657,manual,True
1892,SRC_Account_1892,TGT_Account_1892,Liability,Expense,0.865,semantic,False
1893,SRC_Account_1893,TGT_Account_1893,Expense,Equity,0.806,semantic,True
1894,SRC_Account_1894,TGT_Account_1894,Revenue,Liability,0.809,rule_based,True
1895,SRC_Account_1895,TGT_Account_1895,Asset,Revenue,0.97,exact,True
1896,SRC_Account_1896,TGT_Account_1896,Expense,Expense,0.848,rule_based,True
1897,SRC_Account_1897,TGT_Account_1897,Equity,Equity,0.724,exact,True
1898,SRC_Account_1898,TGT_Account_1898,Expense,Asset,0.76,rule_based,True
1899,SRC_Account_1899,TGT_Account_1899,Revenue,Liability,0.653,semantic,False
1900,SRC_Account_1900,TGT_Account_1900,Liability,Expense,0.677,exact,True
1901,SRC_Account_1901,TGT_Account_1901,Equity,Equity,0.657,rule_based,True
1902,SRC_Account_1902,TGT_Account_1902,Equity,Expense,0.924,exact,True
1903,SRC_Account_1903,TGT_Account_1903,Revenue,Equity,0.882,exact,False
1904,SRC_Account_1904,TGT_Account_1904,Liability,Asset,0.812,rule_based,True
1905,SRC_Account_1905,TGT_Account_1905,Liability,Expense,0.75,semantic,False
1906,SRC_Account_1906,TGT_Account_1906,Liability,Revenue,0.867,rule_based,True
1907,SRC_Account_1907,TGT_Account_1907,Liability,Revenue,0.925,semantic,True
1908,SRC_Account_1908,TGT_Account_1908,Asset,Expense,0.952,semantic,False
1909,SRC_Account_1909,TGT_Account_1909,Asset,Asset,0.819,exact,True
1910,SRC_Account_1910,TGT_Account_1910,Expense,Asset,0.928,exact,True
1911,SRC_Account_1911,TGT_Account_1911,Asset,Liability,0.805,manual,False
1912,SRC_Account_1912,TGT_Account_1912,Expense,Expense,0.79,exact,True
1913,SRC_Account_1913,TGT_Account_1913,Asset,Asset,0.946,semantic,True
1914,SRC_Account_1914,TGT_Account_1914,Revenue,Equity,0.755,exact,False
1915,SRC_Account_1915,TGT_Account_1915,Liability,Revenue,0.758,exact,False
1916,SRC_Account_1916,TGT_Account_1916,Equity,Asset,0.722,semantic,False
1917,SRC_Account_1917,TGT_Account_1917,Liability,Asset,0.807,rule_based,False
1918,SRC_Account_1918,TGT_Account_1918,Equity,Expense,0.818,rule_based,True
1919,SRC_Account_1919,TGT_Account_1919,Equity,Liability,0.864,rule_based,False
1920,SRC_Account_1920,TGT_Account_1920,Equity,Revenue,0.772,exact,True
1921,SRC_Account_1921,TGT_Account_1921,Liability,Expense,0.687,semantic,True
1922,SRC_Account_1922,TGT_Account_1922,Equity,Revenue,0.947,exact,True
1923,SRC_Account_1923,TGT_Account_1923,Expense,Equity,0.738,rule_based,False
1924,SRC_Account_1924,TGT_Account_1924,Equity,Equity,0.969,exact,True
1925,SRC_Account_1925,TGT_Account_1925,Liability,Revenue,0.683,semantic,False
1926,SRC_Account_1926,TGT_Account_1926,Asset,Revenue,0.824,exact,True
1927,SRC_Account_1927,TGT_Account_1927,Liability,Equity,0.815,rule_based,True
1928,SRC_Account_1928,TGT_Account_1928,Asset,Asset,0.931,rule_based,True
1929,SRC_Account_1929,TGT_Account_1929,Asset,Revenue,0.656,rule_based,True
1930,SRC_Account_1930,TGT_Account_1930,Expense,Revenue,0.964,exact,True
1931,SRC_Account_1931,TGT_Account_1931,Asset,Revenue,,manual,True
1932,SRC_Account_1932,TGT_Account_1932,Equity,Asset,0.834,exact,True
1933,SRC_Account_1933,TGT_Account_1933,Expense,Revenue,0.804,exact,True
1934,SRC_Account_1934,TGT_Account_1934,Expense,Revenue,0.614,exact,True
1935,SRC_Account_1935,TGT_Account_1935,Asset,Asset,0.799,exact,True
1936,SRC_Account_1936,TGT_Account_1936,Asset,Expense,0.705,semantic,True
1937,SRC_Account_1937,TGT_Account_1937,Liability,Equity,0.737,exact,True
1938,SRC_Account_1938,TGT_Account_1938,Equity,Equity,0.86,exact,True
1939,SRC_Account_1939,TGT_Account_1939,Expense,Revenue,0.799,semantic,True
1940,SRC_Account_1940,TGT_Account_1940,Liability,Equity,0.637,rule_based,True
1941,SRC_Account_1941,TGT_Account_1941,Asset,Equity,0.629,semantic,True
1942,SRC_Account_1942,TGT_Account_1942,Liability,Liability,0.674,semantic,True
1943,SRC_Account_1943,TGT_Account_1943,Expense,Expense,0.676,exact,True
1944,SRC_Account_1944,TGT_Account_1944,Asset,Expense,0.843,rule_based,True
1945,SRC_Account_1945,TGT_Account_1945,Liability,Asset,0.671,exact,True
1946,SRC_Account_1946,TGT_Account_1946,Asset,Revenue,0.953,exact,True
1947,SRC_Account_1947,TGT_Account_1947,Asset,Asset,0.684,exact,False
1948,SRC_Account_1948,TGT_Account_1948,Expense,Asset,0.636,semantic,True
1949,SRC_Account_1949,TGT_Account_1949,Asset,Expense,0.95,exact,True
1950,SRC_Account_1950,TGT_Account_1950,Liability,Asset,0.718,semantic,False
1951,SRC_Account_1951,TGT_Account_1951,Expense,Liability,0.77,exact,True
1952,SRC_Account_1952,TGT_Account_1952,Revenue,Liability,0.984,semantic,True
1953,SRC_Account_1953,TGT_Account_1953,Asset,Revenue,0.978,semantic,False
1954,SRC_Account_1954,TGT_Account_1954,Equity,Equity,0.886,exact,True
1955,SRC_Account_1955,TGT_Account_1955,Expense,Liability,0.628,semantic,False
1956,SRC_Account_1956,TGT_Account_1956,Equity,Expense,0.837,semantic,True
1957,SRC_Account_1957,TGT_Account_1957,Equity,Equity,0.996,semantic,True
1958,SRC_Account_1958,TGT_Account_1958,Equity,Revenue,0.979,exact,True
1959,SRC_Account_1959,TGT_Account_1959,Revenue,Asset,0.642,semantic,True
1960,SRC_Account_1960,TGT_Account_1960,Asset,Revenue,0.758,exact,False
1961,SRC_Account_1961,TGT_Account_1961,Expense,Expense,0.726,exact,True
1962,SRC_Account_1962,TGT_Account_1962,Expense,Expense,0.652,exact,True
1963,SRC_Account_1963,TGT_Account_1963,Asset,Revenue,0.878,semantic,True
1964,SRC_Account_1964,TGT_Account_1964,Expense,Liability,0.71,exact,False
1965,SRC_Account_1965,TGT_Account_1965,Expense,Asset,0.738,semantic,True
1966,SRC_Account_1966,TGT_Account_1966,Revenue,Expense,,exact,False
1967,SRC_Account_1967,TGT_Account_1967,Liability,Revenue,0.799,rule_based,True
1968,SRC_Account_1968,TGT_Account_1968,Equity,Liability,0.663,exact,False
1969,SRC_Account_1969,TGT_Account_1969,Expense,Equity,0.773,semantic,True
1970,SRC_Account_1970,TGT_Account_1970,Asset,Revenue,0.657,rule_based,True
1971,SRC_Account_1971,TGT_Account_1971,Expense,Equity,0.982,exact,True
1972,SRC_Account_1972,TGT_Account_1972,Expense,Expense,0.658,exact,True
1973,SRC_Account_1973,TGT_Account_1973,Revenue,Asset,0.809,semantic,True
1974,SRC_Account_1974,TGT_Account_1974,Liability,Liability,0.679,manual,True
1975,SRC_Account_1975,TGT_Account_1975,Equity,Asset,0.631,manual,False
1976,SRC_Account_1976,TGT_Account_1976,Asset,Revenue,0.681,exact,False
1977,SRC_Account_1977,TGT_Account_1977,Expense,Revenue,0.622,rule_based,False
1978,SRC_Account_1978,TGT_Account_1978,Liability,Expense,0.656,exact,False
1979,SRC_Account_1979,TGT_Account_1979,Asset,Equity,0.797,exact,False
1980,SRC_Account_1980,TGT_Account_1980,Revenue,Asset,0.861,semantic,True
1981,SRC_Account_1981,TGT_Account_1981,Revenue,Expense,0.635,semantic,True
1982,SRC_Account_1982,TGT_Account_1982,Revenue,Asset,0.776,semantic,False
1983,SRC_Account_1983,TGT_Account_1983,Asset,Revenue,0.832,rule_based,False
1984,SRC_Account_1984,TGT_Account_1984,Revenue,Revenue,0.694,exact,False
1985,SRC_Account_1985,TGT_Account_1985,Revenue,Expense,0.749,semantic,False
1986,SRC_Account_1986,TGT_Account_1986,Revenue,Liability,0.629,exact,True
1987,SRC_Account_1987,TGT_Account_1987,Expense,Liability,0.688,exact,False
1988,SRC_Account_1988,TGT_Account_1988,Liability,Asset,0.787,exact,False
1989,SRC_Account_1989,TGT_Account_1989,Liability,Equity,0.996,manual,True
1990,SRC_Account_1990,TGT_Account_1990,Expense,Equity,0.999,semantic,False
1991,SRC_Account_1991,TGT_Account_1991,Equity,Revenue,0.992,exact,True
1992,SRC_Account_1992,TGT_Account_1992,Equity,Revenue,0.769,semantic,False
1993,SRC_Account_1993,TGT_Account_1993,Liability,Revenue,0.632,manual,True
1994,SRC_Account_1994,TGT_Account_1994,Revenue,Liability,0.729,manual,False
1995,SRC_Account_1995,TGT_Account_1995,Revenue,Equity,0.695,semantic,True
1996,SRC_Account_1996,TGT_Account_1996,Asset,Liability,0.606,exact,True
1997,SRC_Account_1997,TGT_Account_1997,Equity,Asset,0.638,semantic,True
1998,SRC_Account_1998,TGT_Account_1998,Expense,Expense,0.781,rule_based,True
1999,SRC_Account_1999,TGT_Account_1999,Liability,Revenue,0.736,rule_based,True
2000,SRC_Account_2000,TGT_Account_2000,Liability,Equity,0.672,rule_based,False
