tb_id,account_id,period,debit,credit,net_balance,account_type,entity
1057,ACC002248,2023-Q4,58607.53,171346.14,-112738.61,Equity,EntityB
1058,ACC003861,2023-Q3,190684.05,28072.2,162611.85,Expense,EntityB
1059,ACC002123,2023-Q1,79023.07,116804.39,-37781.32,Asset,EntityA
1060,ACC001555,2023-Q3,160015.61,81327.43,78688.18,Liability,EntityC
1061,ACC003853,2023-Q1,193363.98,34107.35,159256.63,Liability,EntityA
1062,ACC003439,2023-Q1,140731.62,2467.23,138264.39,Equity,EntityB
1063,ACC000721,2023-Q3,32310.15,54668.66,-22358.51,Asset,EntityB
1064,ACC003528,2023-Q3,117227.39,12365.79,104861.6,Revenue,EntityA
1065,ACC003766,2023-Q4,23755.42,75353.69,-51598.27,Equity,EntityB
1066,ACC001940,2023-Q2,157828.41,162041.97,160268.9445927435,Expense,EntityC
1067,ACC004629,2023-Q4,56263.03,143937.05,-87674.02,Liability,EntityC
1068,ACC003205,2023-Q2,139042.96,189476.74,-50433.78,Equity,EntityB
1069,ACC001669,2023-Q3,182017.93,85403.08,96614.85,Asset,EntityA
1070,ACC000054,2023-Q1,36201.97,141560.28,-105358.31,Expense,EntityC
1071,ACC003375,2023-Q1,78571.57,133068.34,-54496.77,Expense,EntityA
1072,ACC001046,2023-Q4,129423.76,43409.26,86014.5,Liability,EntityC
1073,ACC003783,2023-Q4,,60716.5,23215.22,Equity,EntityB
1074,ACC002626,2023-Q4,34963.79,105965.91,-71002.12,Expense,EntityB
1075,ACC002334,2023-Q2,5814.32,159331.46,-153517.14,Liability,EntityB
1076,ACC000819,2023-Q1,-17815.11,92362.55,-11042.92,Liability,EntityB
1077,ACC003558,2023-Q4,129841.81,45548.31,84293.5,Liability,EntityA
1078,ACC000830,2023-Q3,114796.84,198693.14,-83896.3,Revenue,EntityB
1079,ACC002089,2023-Q1,31248.25,23115.76,8132.49,Liability,EntityB
1080,ACC004182,2023-Q4,90138.69,191177.78,-101039.09,Asset,EntityC
1081,ACC004602,2023-Q4,73894.21,161809.26,-87915.05,Asset,EntityB
1082,ACC004946,2023-Q2,54840.48,167778.7,-112938.22,Expense,EntityC
1083,ACC004791,2023-Q4,145854.25,158983.52,-13129.27,Expense,EntityA
1084,ACC002780,2023-Q4,61930.41,41634.19,20296.22,Expense,EntityA
1085,ACC001003,2023-Q3,108028.39,126516.48,-18488.09,Liability,EntityA
1086,ACC004196,2023-Q3,184644.71,151349.96,33294.75,Equity,EntityC
1087,ACC004009,2023-Q2,107855.2,149137.16,-41281.96,Equity,EntityA
1088,ACC004952,2023-Q4,123404.58,54313.07,69091.51,Equity,EntityA
1089,ACC003255,2023-Q4,14649.2,36223.88,-21574.68,Asset,EntityC
1090,ACC000708,2023-Q4,35626.83,65624.6,-29997.77,Equity,EntityB
1091,ACC002515,2023-Q3,20190.24,95968.9,-75778.66,Asset,EntityB
1092,ACC002242,2023-Q1,152962.59,114756.15,38206.44,Liability,EntityC
1093,ACC004215,2023-Q2,167184.22,167390.07,-205.85,Liability,EntityC
1094,ACC001963,2023-Q2,37291.06,153806.85,-116515.79,Revenue,EntityC
1095,ACC001643,2023-Q4,43854.35,135230.11,-91375.76,Expense,EntityB
1096,ACC000401,2023-Q3,64641.46,52697.86,11943.6,Revenue,EntityB
1097,ACC004178,2023-Q3,118215.52,95776.1,22439.42,Equity,EntityA
1098,ACC003777,2023-Q1,124359.24,67087.17,57272.07,Equity,EntityB
1099,ACC000207,2023-Q4,137350.79,46985.64,144056.07597676263,Equity,EntityC
1100,ACC002169,2023-Q2,181038.55,2049.07,178989.48,Asset,EntityA
1101,ACC002399,2023-Q1,-36653.05,67892.39,-8884.36,Expense,EntityC
1102,ACC002347,2023-Q4,131751.8,51223.25,80528.55,Expense,EntityA
1103,ACC004595,2023-Q1,111944.57,114380.47,114388.44883639818,Liability,EntityA
1104,ACC000754,2023-Q1,61167.45,12460.35,48707.1,Asset,EntityB
1105,ACC001532,2023-Q1,181483.04,54103.92,127379.12,Asset,EntityA
1106,ACC000905,2023-Q2,19096.68,8953.9,10142.78,Revenue,EntityC
1107,ACC001221,2023-Q1,142400.21,128283.58,14116.63,Asset,EntityB
1108,ACC004536,2023-Q4,145574.74,113637.91,31936.83,Asset,EntityB
1109,ACC004704,2023-Q3,183065.31,67496.0,115569.31,Revenue,EntityB
1110,ACC000224,2023-Q2,103716.12,29466.92,74249.2,Asset,EntityA
1111,ACC003161,2023-Q1,64324.47,191583.97,-127259.5,Asset,EntityC
1112,ACC001165,2023-Q2,165548.13,116878.49,48669.64,Asset,EntityC
1113,ACC000963,2023-Q1,154162.06,135822.67,18339.39,Revenue,EntityA
1114,ACC001461,2023-Q4,100063.12,106269.75,-6206.63,Liability,EntityA
1115,ACC000972,2023-Q2,153571.48,161306.65,-7735.17,Liability,EntityA
1116,ACC002451,2023-Q2,53575.12,179276.01,-125700.89,Revenue,EntityA
1117,ACC004979,2023-Q1,117901.27,76542.11,41359.16,Asset,EntityB
1118,ACC002933,2023-Q1,173036.69,138005.06,35031.63,Equity,EntityC
1119,ACC003617,2023-Q1,63596.9,45977.5,17619.4,Equity,EntityB
1120,ACC002467,2023-Q1,96710.0,130371.01,-33661.01,Revenue,EntityA
1121,ACC000070,2023-Q3,190208.97,79831.13,110377.84,Revenue,EntityA
1122,ACC000421,2023-Q4,159642.37,1356.32,158286.05,Revenue,EntityB
1123,ACC001345,2023-Q4,177407.8,191105.57,-13697.77,Liability,EntityA
1124,ACC001219,2023-Q2,-3595.34,,-96638.9,Asset,EntityB
1125,ACC004203,2023-Q4,199301.05,58167.31,141133.74,Equity,EntityA
1126,ACC004218,2023-Q3,30513.12,199551.46,-169038.34,Asset,EntityA
1127,ACC004271,2023-Q1,103754.12,63425.53,40328.59,Equity,EntityB
1128,ACC003188,2023-Q1,95854.68,91768.84,97793.09614582159,Revenue,EntityA
1129,ACC002781,2023-Q3,159686.44,,-10565.37,Expense,EntityB
1130,ACC003246,2023-Q2,181723.55,60919.27,120804.28,Revenue,EntityA
1131,ACC002035,2023-Q1,146227.88,90108.06,56119.82,Expense,EntityA
1132,ACC003352,2023-Q4,125363.25,133117.43,-7754.18,Equity,EntityB
1133,ACC003973,2023-Q3,85485.84,26093.51,59392.33,Equity,EntityA
1134,ACC003815,2023-Q3,,84470.07,17595.11,Liability,EntityC
1135,ACC003070,2023-Q4,101860.06,61881.99,39978.07,Revenue,EntityC
1136,ACC000291,2023-Q4,4073.69,135354.86,-131281.17,Expense,EntityB
1137,ACC003625,2023-Q4,100609.16,27193.88,73415.28,Liability,EntityA
1138,ACC001834,2023-Q2,171194.16,,124647.86,Asset,EntityB
1139,ACC003719,2023-Q4,,142275.24,,Asset,EntityB
1140,ACC002698,2023-Q3,159141.72,31244.87,127896.85,Revenue,EntityB
1141,ACC004406,2023-Q3,78097.0,84403.85,-6306.85,Revenue,EntityC
1142,ACC001693,2023-Q4,105794.65,142576.14,-36781.49,Asset,EntityC
1143,ACC004657,2023-Q1,-910.78,153093.68,-146396.97,Asset,EntityB
1144,ACC004223,2023-Q2,76599.59,18976.24,57623.35,Revenue,EntityA
1145,ACC001656,2023-Q1,94883.21,170399.12,-75515.91,Liability,EntityA
1146,ACC002413,2023-Q2,51041.78,144794.46,-93752.68,Equity,EntityC
1147,ACC002657,2023-Q2,6248.2,67858.92,-61610.72,Liability,EntityB
1148,ACC003844,2023-Q4,138081.62,152760.57,144090.91556151074,Revenue,EntityA
1149,ACC003446,2023-Q4,87017.55,145659.77,-58642.22,Revenue,EntityB
1150,ACC004261,2023-Q2,83135.64,120178.25,-37042.61,Asset,EntityC
1151,ACC001850,2023-Q2,49997.35,111696.23,-61698.88,Asset,EntityB
1152,ACC002524,2023-Q3,107566.08,146940.7,-39374.62,Equity,EntityA
1153,ACC002155,2023-Q4,87605.36,199851.98,-112246.62,Revenue,EntityC
1154,ACC004548,2023-Q4,94796.89,115710.45,-20913.56,Asset,EntityA
1155,ACC001525,2023-Q1,116174.27,161743.57,-45569.3,Asset,EntityC
1156,ACC002936,2023-Q1,1264.93,148854.74,4690.068104543196,Revenue,EntityB
1157,ACC000601,2023-Q3,,171161.68,10377.5,Equity,EntityA
1158,ACC004252,2023-Q2,14217.48,190904.97,-176687.49,Asset,EntityA
1159,ACC001922,2023-Q1,90184.95,38616.64,93684.1298938104,Revenue,EntityC
1160,ACC001703,2023-Q1,41474.58,33091.93,8382.65,Asset,EntityC
1161,ACC002915,2023-Q2,-7.25,117270.37,8537.263484548432,Liability,EntityA
1162,ACC002495,2023-Q2,56046.02,89859.01,-33812.99,Revenue,EntityB
1163,ACC004240,2023-Q3,172001.3,114144.54,57856.76,Liability,EntityC
1164,ACC002658,2023-Q1,79271.97,159608.55,-80336.58,Asset,EntityC
1165,ACC002585,2023-Q3,127751.11,186342.9,-58591.79,Expense,EntityC
1166,ACC000525,2023-Q3,,83483.17,-33707.22,Liability,EntityA
1167,ACC000110,2023-Q2,3881.23,143586.53,-139705.3,Equity,EntityB
1168,ACC001993,2023-Q1,80830.91,39359.84,41471.07,Expense,EntityC
1169,ACC004992,2023-Q3,107297.3,106910.39,386.91,Expense,EntityA
1170,ACC004587,2023-Q3,91909.43,4360.96,87548.47,Expense,EntityA
1171,ACC003145,2023-Q2,192402.87,100750.11,91652.76,Liability,EntityC
1172,ACC003155,2023-Q2,141367.83,109067.29,143983.33666754837,Expense,EntityC
1173,ACC001958,2023-Q3,199133.96,147089.07,52044.89,Asset,EntityA
1174,ACC000888,2023-Q2,59012.02,129896.96,-70884.94,Liability,EntityC
1175,ACC000043,2023-Q2,157810.66,71679.35,86131.31,Asset,EntityB
1176,ACC001695,2023-Q2,111111.69,1146.18,109965.51,Equity,EntityB
1177,ACC001583,2023-Q2,122352.07,23097.17,99254.9,Expense,EntityB
1178,ACC000959,2023-Q3,197170.64,194612.13,2558.51,Revenue,EntityC
1179,ACC001296,2023-Q2,130797.44,184466.63,-53669.19,Expense,EntityB
1180,ACC000125,2023-Q2,179763.38,65018.63,114744.75,Asset,EntityB
1181,ACC003040,2023-Q3,145150.05,51770.59,93379.46,Revenue,EntityC
1182,ACC004638,2023-Q2,25477.22,87283.26,-61806.04,Revenue,EntityB
1183,ACC003454,2023-Q1,139884.74,137988.01,1896.73,Equity,EntityC
1184,ACC002242,2023-Q4,96863.12,71365.53,25497.59,Asset,EntityA
1185,ACC002102,2023-Q1,183759.6,13458.77,170300.83,Asset,EntityC
1186,ACC001538,2023-Q3,161366.89,80559.02,80807.87,Expense,EntityC
1187,ACC000713,2023-Q2,20826.94,52117.8,-31290.86,Liability,EntityC
1188,ACC002993,2023-Q1,26783.13,64986.0,-38202.87,Revenue,EntityB
1189,ACC002833,2023-Q1,13922.2,32591.45,16099.348939245552,Expense,EntityB
1190,ACC000037,2023-Q4,98648.97,131768.01,-33119.04,Equity,EntityA
1191,ACC002078,2023-Q2,16154.35,105326.19,-89171.84,Liability,EntityC
1192,ACC001391,2023-Q2,144735.67,54172.62,90563.05,Equity,EntityC
1193,ACC000852,2023-Q3,110471.72,110772.5,-300.78,Liability,EntityA
1194,ACC003516,2023-Q1,167177.0,98541.57,68635.43,Asset,EntityA
1195,ACC002630,2023-Q3,55959.16,159194.97,-103235.81,Expense,EntityC
1196,ACC003169,2023-Q2,103828.16,191196.85,-87368.69,Liability,EntityC
1197,ACC003568,2023-Q3,,26134.1,-2638.16,Revenue,EntityB
1198,ACC004910,2023-Q1,176922.0,176782.7,139.3,Revenue,EntityA
1199,ACC004014,2023-Q4,35000.99,140959.39,-105958.4,Equity,EntityC
1200,ACC003102,2023-Q1,-19819.67,138510.71,-10464.920726104405,Equity,EntityB
1201,ACC004396,2023-Q3,41010.12,,-33850.06,Asset,EntityC
1202,ACC002388,2023-Q3,161246.3,68781.64,162500.66431058734,Equity,EntityC
1203,ACC004924,2023-Q2,21162.91,1127.9,20035.01,Revenue,EntityB
1204,ACC003808,2023-Q1,-131.72,196440.97,-73555.47,Asset,EntityA
1205,ACC003255,2023-Q2,149236.26,121301.17,27935.09,Liability,EntityC
1206,ACC004517,2023-Q4,150216.23,80465.72,69750.51,Revenue,EntityC
1207,ACC002576,2023-Q4,38012.18,108753.76,-70741.58,Expense,EntityC
1208,ACC003604,2023-Q4,12324.8,8105.41,4219.39,Liability,EntityB
1209,ACC001424,2023-Q1,-32676.63,34730.19,55031.09,Expense,EntityC
1210,ACC004817,2023-Q3,40497.07,124671.98,-84174.91,Asset,EntityC
1211,ACC003117,2023-Q1,139854.16,102852.35,37001.81,Equity,EntityA
1212,ACC003911,2023-Q3,71338.56,157414.96,-86076.4,Expense,EntityA
1213,ACC002304,2023-Q2,89870.79,131748.54,-41877.75,Equity,EntityA
1214,ACC004335,2023-Q3,22696.99,120287.14,27542.705640482513,Equity,EntityC
1215,ACC000371,2023-Q3,113510.06,163053.14,115571.74495415737,Asset,EntityA
1216,ACC000571,2023-Q4,37104.84,13652.62,46512.93141631498,Equity,EntityB
1217,ACC002536,2023-Q2,135797.13,,-2380.23,Equity,EntityC
1218,ACC003663,2023-Q2,14233.76,143118.14,-128884.38,Expense,EntityB
1219,ACC004047,2023-Q3,-40503.76,,140146.21,Liability,EntityA
1220,ACC002201,2023-Q1,136905.4,39129.93,97775.47,Liability,EntityB
1221,ACC003249,2023-Q1,-48297.84,42770.5,-6424.59,Revenue,EntityA
1222,ACC002766,2023-Q3,2818.93,39628.17,-36809.24,Expense,EntityB
1223,ACC004808,2023-Q4,66892.58,104756.44,-37863.86,Liability,EntityC
1224,ACC003271,2023-Q3,,27125.26,3437.39,Revenue,EntityB
1225,ACC002085,2023-Q4,43682.27,131857.17,-88174.9,Expense,EntityC
1226,ACC004850,2023-Q1,174550.05,21015.65,153534.4,Revenue,EntityA
1227,ACC000537,2023-Q2,120640.93,5377.93,115263.0,Equity,EntityC
1228,ACC004923,2023-Q3,35291.53,63858.05,-28566.52,Liability,EntityB
1229,ACC000771,2023-Q2,111331.88,38371.94,72959.94,Liability,EntityA
1230,ACC001442,2023-Q1,51156.13,197732.41,-146576.28,Asset,EntityB
1231,ACC004108,2023-Q1,195240.17,,134640.91,Asset,EntityA
1232,ACC003669,2023-Q4,6551.45,44412.82,-37861.37,Equity,EntityB
1233,ACC004852,2023-Q3,146463.68,39353.96,150613.77884109714,Asset,EntityB
1234,ACC003750,2023-Q2,154599.41,74770.58,79828.83,Asset,EntityA
1235,ACC003186,2023-Q2,13432.55,121169.78,-107737.23,Revenue,EntityC
1236,ACC001733,2023-Q1,34373.87,156389.06,-122015.19,Asset,EntityB
1237,ACC000024,2023-Q4,76861.33,72915.25,3946.08,Asset,EntityA
1238,ACC000620,2023-Q1,173630.97,125194.2,48436.77,Equity,EntityB
1239,ACC001489,2023-Q4,107399.99,96411.98,10988.01,Expense,EntityC
1240,ACC000205,2023-Q1,131061.37,169299.07,-38237.7,Revenue,EntityC
1241,ACC002541,2023-Q2,156602.57,113808.36,42794.21,Asset,EntityB
1242,ACC003887,2023-Q2,165624.56,57978.33,107646.23,Asset,EntityC
1243,ACC004817,2023-Q4,95256.91,140717.45,-45460.54,Revenue,EntityA
1244,ACC002449,2023-Q1,101758.63,164012.9,-62254.27,Revenue,EntityB
1245,ACC004376,2023-Q2,143601.17,93088.13,50513.04,Liability,EntityA
1246,ACC004928,2023-Q2,52668.47,197439.45,-144770.98,Expense,EntityC
1247,ACC004300,2023-Q2,170897.95,175819.38,-4921.43,Expense,EntityC
1248,ACC002325,2023-Q1,4157.36,39390.93,-35233.57,Revenue,EntityA
1249,ACC001627,2023-Q4,39154.32,157351.17,-118196.85,Revenue,EntityA
1250,ACC004890,2023-Q2,160039.99,120190.25,39849.74,Revenue,EntityC
1251,ACC001210,2023-Q2,68051.64,106962.26,-38910.62,Asset,EntityB
1252,ACC002058,2023-Q2,29966.57,102787.72,-72821.15,Revenue,EntityA
1253,ACC000371,2023-Q4,37350.95,170682.23,-133331.28,Expense,EntityA
1254,ACC003969,2023-Q2,106151.28,122174.56,115558.146449857,Liability,EntityB
1255,ACC003250,2023-Q2,169236.31,107541.2,61695.11,Asset,EntityA
1256,ACC000425,2023-Q2,14130.14,9771.98,4358.16,Liability,EntityA
1257,ACC001110,2023-Q2,6096.18,89660.57,-83564.39,Liability,EntityA
1258,ACC002778,2023-Q1,93033.63,181608.31,101206.50469583919,Expense,EntityA
1259,ACC002703,2023-Q3,191237.48,142347.35,48890.13,Equity,EntityC
1260,ACC004011,2023-Q1,55801.96,10190.8,45611.16,Revenue,EntityC
1261,ACC001331,2023-Q1,191834.11,176798.46,15035.65,Expense,EntityC
1262,ACC004624,2023-Q1,,165333.44,12202.8,Revenue,EntityA
1263,ACC002223,2023-Q2,56627.02,109336.84,-52709.82,Revenue,EntityA
1264,ACC004113,2023-Q4,163389.61,4481.09,158908.52,Expense,EntityA
1265,ACC001192,2023-Q3,137173.46,112485.92,24687.54,Revenue,EntityB
1266,ACC000185,2023-Q4,102364.48,10917.81,91446.67,Liability,EntityA
1267,ACC000276,2023-Q2,84583.23,64075.79,20507.44,Revenue,EntityA
1268,ACC001864,2023-Q4,163100.55,125781.92,37318.63,Liability,EntityC
1269,ACC004766,2023-Q1,158615.89,182582.62,-23966.73,Liability,EntityB
1270,ACC000244,2023-Q3,151387.27,71559.13,79828.14,Revenue,EntityC
1271,ACC001845,2023-Q4,199651.19,172004.76,27646.43,Liability,EntityA
1272,ACC000547,2023-Q3,95702.49,183672.2,-87969.71,Asset,EntityC
1273,ACC004658,2023-Q4,161384.6,4208.78,157175.82,Expense,EntityC
1274,ACC003377,2023-Q2,172495.67,47885.57,124610.1,Equity,EntityC
1275,ACC003814,2023-Q1,42320.52,141972.46,-99651.94,Revenue,EntityB
1276,ACC003567,2023-Q4,8413.29,151368.61,-142955.32,Expense,EntityC
1277,ACC003286,2023-Q1,80949.68,78483.37,2466.31,Revenue,EntityB
1278,ACC003869,2023-Q4,-46931.93,131350.92,39996.42,Revenue,EntityB
1279,ACC000041,2023-Q3,57820.66,122431.72,-64611.06,Revenue,EntityA
1280,ACC004328,2023-Q4,140002.03,147954.99,-7952.96,Liability,EntityA
1281,ACC003700,2023-Q2,1469.63,143731.69,-142262.06,Expense,EntityC
1282,ACC003698,2023-Q4,-4018.88,17174.16,53898.73,Revenue,EntityA
1283,ACC001968,2023-Q1,123103.34,31650.04,91453.3,Asset,EntityA
1284,ACC004005,2023-Q2,25951.44,,-593.99,Asset,EntityA
1285,ACC001910,2023-Q1,179321.38,186496.01,-7174.63,Expense,EntityB
1286,ACC000245,2023-Q4,31254.8,182708.53,-151453.73,Expense,EntityC
1287,ACC004540,2023-Q3,181958.71,159482.45,22476.26,Expense,EntityA
1288,ACC001173,2023-Q4,43277.86,23343.71,19934.15,Asset,EntityA
1289,ACC000510,2023-Q4,198855.73,114854.29,84001.44,Expense,EntityC
1290,ACC003110,2023-Q2,120949.74,37446.13,83503.61,Expense,EntityA
1291,ACC001169,2023-Q1,16868.98,73676.79,-56807.81,Revenue,EntityB
1292,ACC004291,2023-Q4,,53418.26,-40362.81,Equity,EntityC
1293,ACC002219,2023-Q2,14984.34,165786.2,-150801.86,Equity,EntityB
1294,ACC000023,2023-Q1,117978.55,28890.28,89088.27,Equity,EntityA
1295,ACC004759,2023-Q4,161915.84,129235.83,32680.01,Asset,EntityC
1296,ACC002574,2023-Q4,80592.55,196778.93,-116186.38,Equity,EntityA
1297,ACC001315,2023-Q2,88967.15,137410.92,-48443.77,Liability,EntityA
1298,ACC003387,2023-Q4,117857.54,15846.7,102010.84,Liability,EntityA
1299,ACC002654,2023-Q1,106608.12,181569.9,-74961.78,Asset,EntityB
1300,ACC000149,2023-Q1,137612.35,128615.94,8996.41,Equity,EntityC
1301,ACC003799,2023-Q2,94357.14,91262.2,3094.94,Asset,EntityB
1302,ACC002007,2023-Q3,142772.14,131938.5,10833.64,Expense,EntityA
1303,ACC003500,2023-Q1,-35111.91,175808.87,23653.28,Expense,EntityB
1304,ACC004479,2023-Q1,70059.57,95425.45,-25365.88,Expense,EntityA
1305,ACC003054,2023-Q3,2443.09,106264.3,-103821.21,Liability,EntityB
1306,ACC003359,2023-Q4,25125.01,90489.48,-65364.47,Asset,EntityA
1307,ACC001274,2023-Q3,110702.84,14518.29,96184.55,Equity,EntityC
1308,ACC001189,2023-Q4,68851.56,157414.03,-88562.47,Revenue,EntityC
1309,ACC002076,2023-Q4,187996.52,25282.35,162714.17,Asset,EntityC
1310,ACC004264,2023-Q3,125489.22,78914.0,46575.22,Expense,EntityA
1311,ACC002621,2023-Q3,104071.04,77364.57,26706.47,Equity,EntityA
1312,ACC001741,2023-Q4,,56008.16,103599.74,Expense,EntityA
1313,ACC003899,2023-Q2,51717.97,80501.43,-28783.46,Asset,EntityC
1314,ACC004267,2023-Q1,163947.71,123601.82,172542.1329303196,Equity,EntityC
1315,ACC004513,2023-Q4,,62277.46,-61665.24,Equity,EntityA
1316,ACC001495,2023-Q2,123935.47,34502.39,89433.08,Asset,EntityC
1317,ACC003549,2023-Q4,186951.43,,13077.93,Revenue,EntityB
1318,ACC002952,2023-Q2,157571.99,194166.53,-36594.54,Expense,EntityA
1319,ACC002245,2023-Q4,170726.84,,79010.08,Equity,EntityA
1320,ACC001985,2023-Q1,79390.94,65403.94,13987.0,Liability,EntityA
1321,ACC000573,2023-Q3,164847.79,9496.42,155351.37,Revenue,EntityC
1322,ACC001375,2023-Q2,110166.33,7370.31,102796.02,Liability,EntityA
1323,ACC002749,2023-Q2,123708.05,78576.4,45131.65,Liability,EntityA
1324,ACC004433,2023-Q2,11783.07,186048.4,-174265.33,Revenue,EntityC
1325,ACC004332,2023-Q4,40310.34,146141.71,-105831.37,Equity,EntityA
1326,ACC000938,2023-Q2,110192.88,69853.88,40339.0,Liability,EntityA
1327,ACC003397,2023-Q4,,193609.29,-181849.08,Equity,EntityC
1328,ACC000425,2023-Q2,148289.36,85751.58,157827.26274141492,Expense,EntityC
1329,ACC003376,2023-Q1,168011.4,55358.55,174385.73868611548,Equity,EntityB
1330,ACC001710,2023-Q4,-10131.9,85270.65,98801.82,Asset,EntityC
1331,ACC002250,2023-Q1,20353.69,42308.65,-21954.96,Expense,EntityC
1332,ACC003589,2023-Q2,187944.05,177127.75,10816.3,Revenue,EntityB
1333,ACC002125,2023-Q4,13524.0,72234.66,-58710.66,Liability,EntityC
1334,ACC004038,2023-Q4,94811.24,131593.79,-36782.55,Expense,EntityA
1335,ACC002668,2023-Q4,168050.2,77809.44,90240.76,Expense,EntityA
1336,ACC004994,2023-Q2,14062.23,180346.28,-166284.05,Expense,EntityC
1337,ACC003192,2023-Q4,3646.21,128476.15,-124829.94,Liability,EntityA
1338,ACC001482,2023-Q2,-39811.83,97650.38,-92660.84,Expense,EntityC
1339,ACC003877,2023-Q3,102254.05,26428.59,75825.46,Expense,EntityB
1340,ACC002040,2023-Q3,162319.35,180383.33,-18063.98,Expense,EntityC
1341,ACC002671,2023-Q1,25485.33,109363.37,-83878.04,Equity,EntityB
1342,ACC000685,2023-Q2,24922.05,57010.59,-32088.54,Liability,EntityA
1343,ACC000597,2023-Q2,113709.37,175585.38,-61876.01,Liability,EntityB
1344,ACC002875,2023-Q2,46859.12,10888.09,52080.33088332516,Expense,EntityC
1345,ACC000934,2023-Q2,146042.75,62815.38,83227.37,Equity,EntityC
1346,ACC004988,2023-Q3,189927.08,107365.68,82561.4,Expense,EntityC
1347,ACC004279,2023-Q1,153206.68,67962.87,85243.81,Equity,EntityC
1348,ACC003505,2023-Q1,175435.07,95346.85,80088.22,Equity,EntityC
1349,ACC003674,2023-Q4,103917.21,52863.25,51053.96,Asset,EntityC
1350,ACC002977,2023-Q2,166463.86,26016.62,140447.24,Equity,EntityB
1351,ACC000302,2023-Q3,36580.64,7370.83,29209.81,Equity,EntityB
1352,ACC001962,2023-Q3,-36316.87,31529.31,-32258.120138812,Asset,EntityB
1353,ACC002480,2023-Q3,131190.62,190589.3,-59398.68,Asset,EntityC
1354,ACC004577,2023-Q2,-5818.99,115080.63,-104690.13,Equity,EntityB
1355,ACC001098,2023-Q2,178496.28,97792.03,80704.25,Liability,EntityC
1356,ACC002485,2023-Q4,138310.83,76864.77,61446.06,Revenue,EntityC
1357,ACC001721,2023-Q4,190440.15,141684.03,48756.12,Equity,EntityA
1358,ACC000672,2023-Q2,-29586.43,28251.9,34525.43,Equity,EntityC
1359,ACC000516,2023-Q3,97231.66,55225.97,42005.69,Asset,EntityC
1360,ACC001827,2023-Q4,148338.07,131180.42,17157.65,Equity,EntityB
1361,ACC000413,2023-Q1,48555.8,95812.87,-47257.07,Equity,EntityA
1362,ACC000336,2023-Q4,108369.76,154018.51,-45648.75,Equity,EntityA
1363,ACC001755,2023-Q2,131893.46,179421.97,-47528.51,Liability,EntityC
1364,ACC001010,2023-Q4,195761.73,164674.52,199583.48495953873,Asset,EntityA
1365,ACC002775,2023-Q3,148940.66,36841.54,112099.12,Expense,EntityB
1366,ACC000089,2023-Q4,23626.17,18294.05,5332.12,Expense,EntityB
1367,ACC001510,2023-Q1,95066.69,33888.12,61178.57,Expense,EntityA
1368,ACC002267,2023-Q1,117754.16,156706.14,-38951.98,Liability,EntityC
1369,ACC004816,2023-Q4,29324.63,182766.22,-153441.59,Revenue,EntityB
1370,ACC003173,2023-Q3,86393.21,185089.77,-98696.56,Asset,EntityA
1371,ACC004404,2023-Q3,56801.16,59643.16,-2842.0,Expense,EntityA
1372,ACC001717,2023-Q1,23765.51,168068.28,-144302.77,Asset,EntityB
1373,ACC002249,2023-Q1,102408.39,107247.11,-4838.72,Equity,EntityA
1374,ACC002102,2023-Q4,33126.62,164558.37,-131431.75,Expense,EntityC
1375,ACC004437,2023-Q2,118107.48,109672.97,8434.51,Revenue,EntityB
1376,ACC004797,2023-Q3,33939.39,29178.64,4760.75,Expense,EntityB
1377,ACC004812,2023-Q2,144718.98,15843.91,128875.07,Equity,EntityB
1378,ACC003760,2023-Q2,39048.32,191443.83,-152395.51,Asset,EntityA
1379,ACC002516,2023-Q1,179257.02,85160.51,94096.51,Asset,EntityB
1380,ACC002705,2023-Q4,5241.87,70104.13,-64862.26,Asset,EntityB
1381,ACC004903,2023-Q4,104399.48,71260.62,33138.86,Asset,EntityA
