je_id,posting_date,value_date,amount,currency,dr_account,cr_account,description,status,approver
JE00001907,2022-03-21 10:00:00,2022-03-21 10:00:00,22198.29,USD,ACC002544,ACC000814,Journal entry 1907,posted,User16
JE00001908,2022-03-21 11:00:00,2022-03-21 11:00:00,3682.68,EUR,ACC004242,ACC000312,Journal entry 1908,posted,User41
JE00001909,2022-03-21 12:00:00,2022-03-21 12:00:00,40157.34,USD,ACC002098,ACC004602,Journal entry 1909,posted,User8
JE00001910,2022-03-21 13:00:00,2022-03-21 13:00:00,44663.32,EUR,ACC003162,ACC001347,Journal entry 1910,reversed,User37
JE00001911,2022-03-21 14:00:00,2022-03-21 14:00:00,649.73,USD,ACC004055,ACC002982,Journal entry 1911,posted,User41
JE00001912,2022-03-21 15:00:00,2022-03-21 15:00:00,9012.35,USD,ACC000712,ACC004508,Journal entry 1912,posted,User6
JE00001913,2022-04-01 16:00:00,2022-03-21 16:00:00,45204.82,EUR,ACC000288,ACC001715,Journal entry 1913,posted,User29
JE00001914,2022-03-21 17:00:00,2022-03-21 17:00:00,27519.73,USD,ACC000825,ACC000448,Journal entry 1914,posted,User32
JE00001915,2022-03-21 18:00:00,2022-03-21 18:00:00,7586.97,USD,ACC003606,ACC003957,Journal entry 1915,posted,User46
JE00001916,2022-03-21 19:00:00,2022-03-21 19:00:00,10219.24,USD,ACC002369,ACC002258,Journal entry 1916,posted,User15
JE00001917,2022-03-21 20:00:00,2022-03-21 20:00:00,33033.31,USD,ACC001401,ACC000114,Journal entry 1917,posted,User24
JE00001918,2022-06-12 21:00:00,2022-03-21 21:00:00,36268.36,USD,ACC003839,ACC001707,Journal entry 1918,posted,User20
JE00001919,2022-03-21 22:00:00,2022-03-21 22:00:00,30011.4,USD,ACC000076,ACC002651,Journal entry 1919,pending,User19
JE00001920,2022-03-21 23:00:00,2022-03-21 23:00:00,47662.1,EUR,ACC000867,ACC004400,Journal entry 1920,posted,User49
JE00001921,2022-03-22 00:00:00,2022-03-22 00:00:00,24753.77,USD,ACC002350,ACC001132,Journal entry 1921,posted,User33
JE00001922,2022-03-22 01:00:00,2022-03-22 01:00:00,15083.57,USD,ACC004578,ACC002591,Journal entry 1922,posted,User8
JE00001923,2022-03-22 02:00:00,2022-03-22 02:00:00,23913.92,USD,ACC003745,ACC000907,Journal entry 1923,posted,User43
JE00001924,2022-03-22 03:00:00,2022-03-22 03:00:00,18047.35,USD,ACC003419,ACC001452,Journal entry 1924,reversed,User6
JE00001925,2022-03-22 04:00:00,2022-03-22 04:00:00,11298.35,USD,ACC003555,ACC001320,Journal entry 1925,posted,User43
JE00001926,2022-05-29 05:00:00,2022-03-22 05:00:00,2393.57,GBP,ACC001562,ACC002622,Journal entry 1926,posted,User21
JE00001927,2022-03-22 06:00:00,2022-03-22 06:00:00,17675.4,USD,ACC002240,ACC003318,Journal entry 1927,posted,User34
JE00001928,2022-03-22 07:00:00,2022-03-22 07:00:00,35599.33,USD,ACC004429,ACC000563,Journal entry 1928,posted,User43
JE00001929,2022-03-22 08:00:00,2022-03-22 08:00:00,1020.05,EUR,ACC003648,ACC000380,Journal entry 1929,posted,User43
JE00001930,2022-03-22 09:00:00,2022-03-22 09:00:00,4968313.221500001,USD,ACC002994,ACC003657,Journal entry 1930,posted,User8
JE00001931,2022-03-22 10:00:00,2022-03-22 10:00:00,32236.07,USD,ACC000415,ACC001470,Journal entry 1931,posted,User20
JE00001932,2022-03-22 11:00:00,2022-03-22 11:00:00,30559.17,USD,ACC003666,ACC003092,Journal entry 1932,posted,User4
JE00001933,2022-03-22 12:00:00,2022-03-22 12:00:00,38854.76,USD,ACC001829,ACC001829,Journal entry 1933,posted,User32
JE00001934,2022-03-22 13:00:00,2022-03-22 13:00:00,40544.93,USD,ACC001928,ACC003004,Journal entry 1934,posted,User21
JE00001935,2022-03-22 14:00:00,2022-03-22 14:00:00,35614.12,EUR,ACC003370,ACC004547,Journal entry 1935,pending,
JE00001936,2022-03-22 15:00:00,2022-03-22 15:00:00,5229.61,USD,ACC001968,ACC002190,Journal entry 1936,posted,
JE00001937,2022-03-22 16:00:00,2022-03-22 16:00:00,23803.62,USD,ACC002865,ACC002890,Journal entry 1937,posted,User22
JE00001938,2022-03-22 17:00:00,2022-03-22 17:00:00,30209.96,USD,ACC000064,ACC001472,Journal entry 1938,posted,User8
JE00001939,2022-03-22 18:00:00,2022-03-22 18:00:00,12353.75,EUR,ACC000926,ACC001430,Journal entry 1939,posted,User15
JE00001940,2022-03-22 19:00:00,2022-03-22 19:00:00,2223.34,EUR,ACC002690,ACC000327,Journal entry 1940,posted,User40
JE00001941,2022-03-22 20:00:00,2022-03-22 20:00:00,11257.16,GBP,ACC004789,ACC002395,Journal entry 1941,posted,User8
JE00001942,2022-03-22 21:00:00,2022-03-22 21:00:00,22799.23,USD,ACC003804,ACC004736,Journal entry 1942,posted,User42
JE00001943,2022-03-22 22:00:00,2022-03-22 22:00:00,20755.12,EUR,ACC002088,ACC000581,Journal entry 1943,posted,User30
JE00001944,2022-03-22 23:00:00,2022-03-22 23:00:00,8915.68,USD,ACC004845,ACC002083,Journal entry 1944,posted,
JE00001945,2022-03-23 00:00:00,2022-03-23 00:00:00,4968313.221500001,USD,ACC001378,ACC004186,Journal entry 1945,posted,User24
JE00001946,2022-03-23 01:00:00,2022-03-23 01:00:00,46291.76,USD,ACC004462,ACC002480,Journal entry 1946,posted,User2
JE00001947,2022-03-23 02:00:00,2022-03-23 02:00:00,4968313.221500001,EUR,ACC002018,ACC003803,Journal entry 1947,posted,User12
JE00001948,2022-03-23 03:00:00,2022-03-23 03:00:00,46485.69,USD,ACC000435,ACC001879,Journal entry 1948,posted,User26
JE00001949,2022-03-23 04:00:00,2022-03-23 04:00:00,991.26,USD,ACC000013,ACC003013,Journal entry 1949,posted,User24
JE00001950,2022-03-23 05:00:00,2022-03-23 05:00:00,46255.63,USD,ACC004903,ACC004940,Journal entry 1950,posted,User11
JE00001951,2022-03-23 06:00:00,2022-03-23 06:00:00,47601.25,USD,ACC003212,ACC002990,Journal entry 1951,posted,User40
JE00001952,2022-03-23 07:00:00,2022-03-23 07:00:00,701.39,GBP,ACC000748,ACC003981,Journal entry 1952,pending,User22
JE00001953,2022-03-23 08:00:00,2022-03-23 08:00:00,38174.66,EUR,ACC004960,ACC004960,Journal entry 1953,posted,User20
JE00001954,2022-03-23 09:00:00,2022-03-23 09:00:00,48513.06,USD,ACC000206,ACC000479,Journal entry 1954,posted,
JE00001955,2022-03-23 10:00:00,2022-03-23 10:00:00,45304.52,USD,ACC001674,ACC000802,Journal entry 1955,posted,User8
JE00001956,2022-03-23 11:00:00,2022-03-23 11:00:00,48538.44,USD,ACC003745,ACC003041,Journal entry 1956,reversed,User3
JE00001957,2022-03-23 12:00:00,2022-03-23 12:00:00,27561.14,EUR,ACC000267,ACC001741,Journal entry 1957,posted,User16
JE00001958,2022-03-23 13:00:00,2022-03-23 13:00:00,3999.99,USD,ACC004530,ACC002424,Journal entry 1958,posted,User1
JE00001959,2022-03-23 14:00:00,2022-03-23 14:00:00,42504.48,USD,ACC003391,ACC002417,Journal entry 1959,posted,User19
JE00001960,2022-03-23 15:00:00,2022-03-23 15:00:00,30730.03,USD,ACC004749,ACC003967,Journal entry 1960,posted,User7
JE00001961,2022-03-23 16:00:00,2022-03-23 16:00:00,30775.36,USD,ACC004187,ACC004955,Journal entry 1961,posted,User33
JE00001962,2022-03-23 17:00:00,2022-03-23 17:00:00,4968313.221500001,USD,ACC004125,ACC004987,Journal entry 1962,posted,User3
JE00001963,2022-03-29 18:00:00,2022-03-23 18:00:00,4968313.221500001,USD,ACC001138,ACC000399,Journal entry 1963,pending,User11
JE00001964,2022-03-23 19:00:00,2022-03-23 19:00:00,7763.63,GBP,ACC001025,ACC003722,Journal entry 1964,posted,User13
JE00001965,2022-05-07 20:00:00,2022-03-23 20:00:00,37014.52,USD,ACC001211,ACC003627,Journal entry 1965,posted,User30
JE00001966,2022-03-23 21:00:00,2022-03-23 21:00:00,3843.36,USD,ACC000771,ACC004325,Journal entry 1966,pending,User20
JE00001967,2022-03-23 22:00:00,2022-03-23 22:00:00,36516.06,USD,ACC003322,ACC002134,Journal entry 1967,pending,User38
JE00001968,2022-03-23 23:00:00,2022-03-23 23:00:00,42464.02,USD,ACC000295,ACC002514,Journal entry 1968,posted,User39
JE00001969,2022-03-24 00:00:00,2022-03-24 00:00:00,23676.19,USD,ACC002143,ACC002259,Journal entry 1969,posted,User19
JE00001970,2022-03-24 01:00:00,2022-03-24 01:00:00,25540.54,USD,ACC002910,ACC001868,Journal entry 1970,reversed,User2
JE00001971,2022-03-24 02:00:00,2022-03-24 02:00:00,15679.49,EUR,ACC002695,ACC001235,Journal entry 1971,posted,User48
JE00001972,2022-04-25 03:00:00,2022-03-24 03:00:00,48475.98,USD,ACC002437,ACC003217,Journal entry 1972,posted,User18
JE00001973,2022-03-24 04:00:00,2022-03-24 04:00:00,36682.91,GBP,ACC001116,ACC000084,Journal entry 1973,posted,User27
JE00001974,2022-03-24 05:00:00,2022-03-24 05:00:00,18512.53,USD,ACC000547,ACC003748,Journal entry 1974,posted,User46
JE00001975,2022-03-24 06:00:00,2022-03-24 06:00:00,8822.89,USD,ACC004942,ACC004208,Journal entry 1975,posted,User32
JE00001976,2022-03-24 07:00:00,2022-03-24 07:00:00,11057.02,USD,ACC002325,ACC001138,Journal entry 1976,posted,User29
JE00001977,2022-03-24 08:00:00,2022-03-24 08:00:00,23249.72,EUR,ACC002975,ACC001069,Journal entry 1977,pending,User17
JE00001978,2022-03-24 09:00:00,2022-03-24 09:00:00,47134.16,EUR,ACC002837,ACC002517,Journal entry 1978,posted,User41
JE00001979,2022-04-25 10:00:00,2022-03-24 10:00:00,36733.9,USD,ACC001845,ACC004232,Journal entry 1979,reversed,User10
JE00001980,2022-03-24 11:00:00,2022-03-24 11:00:00,4968313.221500001,USD,ACC003615,ACC000569,Journal entry 1980,pending,User24
JE00001981,2022-03-24 12:00:00,2022-03-24 12:00:00,42992.1,USD,ACC001882,ACC002160,Journal entry 1981,posted,User18
JE00001982,2022-03-24 13:00:00,2022-03-24 13:00:00,18972.21,USD,ACC002071,ACC001082,Journal entry 1982,posted,User5
JE00001983,2022-03-24 14:00:00,2022-03-24 14:00:00,42600.94,GBP,ACC004018,ACC004261,Journal entry 1983,pending,
JE00001984,2022-03-24 15:00:00,2022-03-24 15:00:00,12160.81,USD,ACC001592,ACC004410,Journal entry 1984,posted,User10
JE00001985,2022-03-24 16:00:00,2022-03-24 16:00:00,30971.16,USD,ACC003498,ACC000422,Journal entry 1985,posted,User5
JE00001986,2022-03-24 17:00:00,2022-03-24 17:00:00,46340.86,GBP,ACC003329,ACC000724,Journal entry 1986,pending,
JE00001987,2022-03-24 18:00:00,2022-03-24 18:00:00,12968.91,EUR,ACC000153,ACC000787,Journal entry 1987,posted,User35
JE00001988,2022-03-24 19:00:00,2022-03-24 19:00:00,34677.04,EUR,ACC003422,ACC004057,Journal entry 1988,pending,User43
JE00001989,2022-03-24 20:00:00,2022-03-24 20:00:00,49366.9,USD,ACC004007,ACC004504,Journal entry 1989,posted,User2
JE00001990,2022-03-24 21:00:00,2022-03-24 21:00:00,7614.85,USD,ACC001353,ACC001863,Journal entry 1990,posted,
JE00001991,2022-03-24 22:00:00,2022-03-24 22:00:00,4511.27,USD,ACC004572,ACC000788,Journal entry 1991,posted,User33
JE00001992,2022-03-24 23:00:00,2022-03-24 23:00:00,33742.34,USD,ACC000100,ACC003318,Journal entry 1992,posted,User25
JE00001993,2022-03-25 00:00:00,2022-03-25 00:00:00,17052.82,USD,ACC000899,ACC004453,Journal entry 1993,posted,User2
JE00001994,2022-03-25 01:00:00,2022-03-25 01:00:00,3655.1,USD,ACC004729,ACC004552,Journal entry 1994,pending,User23
JE00001995,2022-03-25 02:00:00,2022-03-25 02:00:00,23817.75,USD,ACC004278,ACC002226,Journal entry 1995,posted,User7
JE00001996,2022-03-25 03:00:00,2022-03-25 03:00:00,37713.16,USD,ACC003777,ACC003905,Journal entry 1996,posted,User1
JE00001997,2022-03-25 04:00:00,2022-03-25 04:00:00,14327.61,USD,ACC003020,ACC004780,Journal entry 1997,posted,User36
JE00001998,2022-03-25 05:00:00,2022-03-25 05:00:00,16818.84,USD,ACC001006,ACC004130,Journal entry 1998,posted,User5
JE00001999,2022-03-25 06:00:00,2022-03-25 06:00:00,42300.4,USD,ACC002447,ACC002374,Journal entry 1999,posted,
JE00002000,2022-03-25 07:00:00,2022-03-25 07:00:00,26051.59,USD,ACC002829,ACC001306,Journal entry 2000,posted,User49
JE00002001,2022-03-25 08:00:00,2022-03-25 08:00:00,42152.33,EUR,ACC000449,ACC001860,Journal entry 2001,posted,User47
JE00002002,2022-03-25 09:00:00,2022-03-25 09:00:00,22374.84,EUR,ACC002975,ACC001809,Journal entry 2002,reversed,User3
JE00002003,2022-03-25 10:00:00,2022-03-25 10:00:00,47653.46,USD,ACC000447,ACC004938,Journal entry 2003,posted,User20
JE00002004,2022-03-25 11:00:00,2022-03-25 11:00:00,32574.65,USD,ACC000630,ACC003664,Journal entry 2004,posted,User18
JE00002005,2022-03-25 12:00:00,2022-03-25 12:00:00,5883.35,USD,ACC000851,ACC004293,Journal entry 2005,posted,User31
JE00002006,2022-03-25 13:00:00,2022-03-25 13:00:00,44266.14,USD,ACC000959,ACC003887,Journal entry 2006,posted,User34
JE00002007,2022-03-25 14:00:00,2022-03-25 14:00:00,24514.33,USD,ACC000411,ACC002383,Journal entry 2007,pending,User4
JE00002008,2022-03-25 15:00:00,2022-03-25 15:00:00,7167.78,GBP,ACC004784,ACC003951,Journal entry 2008,posted,User21
JE00002009,2022-03-29 16:00:00,2022-03-25 16:00:00,7719.24,USD,ACC004013,ACC003200,Journal entry 2009,posted,User14
JE00002010,2022-03-25 17:00:00,2022-03-25 17:00:00,34407.94,USD,ACC002541,ACC003701,Journal entry 2010,posted,User49
JE00002011,2022-03-25 18:00:00,2022-03-25 18:00:00,2463.89,EUR,ACC001844,ACC001505,Journal entry 2011,posted,
JE00002012,2022-03-25 19:00:00,2022-03-25 19:00:00,14401.03,USD,ACC000958,ACC001159,Journal entry 2012,posted,User2
JE00002013,2022-03-25 20:00:00,2022-03-25 20:00:00,7075.4,USD,ACC004746,ACC000902,Journal entry 2013,posted,User31
JE00002014,2022-06-14 21:00:00,2022-03-25 21:00:00,22109.76,USD,ACC003988,ACC003988,Journal entry 2014,reversed,User43
JE00002015,2022-03-25 22:00:00,2022-03-25 22:00:00,20776.25,GBP,ACC003760,ACC004893,Journal entry 2015,posted,User41
JE00002016,2022-03-25 23:00:00,2022-03-25 23:00:00,26141.63,USD,ACC002353,ACC004711,Journal entry 2016,posted,User7
JE00002017,2022-03-26 00:00:00,2022-03-26 00:00:00,14053.85,USD,ACC000138,ACC000732,Journal entry 2017,posted,User37
JE00002018,2022-06-06 01:00:00,2022-03-26 01:00:00,1698.98,EUR,ACC003193,ACC002770,Journal entry 2018,posted,User11
JE00002019,2022-03-26 02:00:00,2022-03-26 02:00:00,30757.87,USD,ACC002438,ACC004702,Journal entry 2019,posted,User8
JE00002020,2022-03-26 03:00:00,2022-03-26 03:00:00,18748.53,EUR,ACC001488,ACC003773,Journal entry 2020,posted,User26
JE00002021,2022-03-26 04:00:00,2022-03-26 04:00:00,32601.62,USD,ACC001576,ACC003062,Journal entry 2021,posted,User40
JE00002022,2022-03-26 05:00:00,2022-03-26 05:00:00,5522.48,USD,ACC000290,ACC002996,Journal entry 2022,posted,User43
JE00002023,2022-03-26 06:00:00,2022-03-26 06:00:00,787.49,USD,ACC004359,ACC001631,Journal entry 2023,posted,User31
JE00002024,2022-03-26 07:00:00,2022-03-26 07:00:00,12489.88,GBP,ACC000825,ACC004623,Journal entry 2024,posted,User21
JE00002025,2022-03-26 08:00:00,2022-03-26 08:00:00,22881.71,USD,ACC004066,ACC000416,Journal entry 2025,posted,User29
JE00002026,2022-03-26 09:00:00,2022-03-26 09:00:00,19764.19,USD,ACC004866,ACC004344,Journal entry 2026,posted,User15
JE00002027,2022-03-26 10:00:00,2022-03-26 10:00:00,40534.1,GBP,ACC000230,ACC004357,Journal entry 2027,posted,User7
JE00002028,2022-03-26 11:00:00,2022-03-26 11:00:00,18954.1,USD,ACC003118,ACC001307,Journal entry 2028,posted,User20
JE00002029,2022-03-26 12:00:00,2022-03-26 12:00:00,4968313.221500001,EUR,ACC000334,ACC002560,Journal entry 2029,posted,User9
JE00002030,2022-03-26 13:00:00,2022-03-26 13:00:00,29716.43,USD,ACC004156,ACC004424,Journal entry 2030,posted,User5
JE00002031,2022-03-26 14:00:00,2022-03-26 14:00:00,1189.39,USD,ACC002536,ACC002372,Journal entry 2031,posted,User37
JE00002032,2022-03-26 15:00:00,2022-03-26 15:00:00,25805.16,EUR,ACC000108,ACC001501,Journal entry 2032,posted,User42
JE00002033,2022-03-26 16:00:00,2022-03-26 16:00:00,17307.08,EUR,ACC003862,ACC000351,Journal entry 2033,posted,User37
JE00002034,2022-03-26 17:00:00,2022-03-26 17:00:00,21121.88,USD,ACC003828,ACC002205,Journal entry 2034,posted,User45
JE00002035,2022-03-26 18:00:00,2022-03-26 18:00:00,5104.34,GBP,ACC004625,ACC001389,Journal entry 2035,posted,
JE00002036,2022-03-26 19:00:00,2022-03-26 19:00:00,39162.75,GBP,ACC002425,ACC004257,Journal entry 2036,posted,User34
JE00002037,2022-03-26 20:00:00,2022-03-26 20:00:00,47125.97,EUR,ACC004665,ACC004306,Journal entry 2037,posted,User10
JE00002038,2022-03-26 21:00:00,2022-03-26 21:00:00,4968313.221500001,USD,ACC003327,ACC001621,Journal entry 2038,posted,User22
JE00002039,2022-03-26 22:00:00,2022-03-26 22:00:00,30108.5,USD,ACC002630,ACC001053,Journal entry 2039,posted,User5
JE00002040,2022-03-26 23:00:00,2022-03-26 23:00:00,38215.82,USD,ACC001792,ACC001454,Journal entry 2040,reversed,User31
JE00002041,2022-03-27 00:00:00,2022-03-27 00:00:00,14311.9,USD,ACC001466,ACC002010,Journal entry 2041,posted,User22
JE00002042,2022-03-27 01:00:00,2022-03-27 01:00:00,39399.02,USD,ACC003105,ACC003344,Journal entry 2042,posted,User28
JE00002043,2022-03-27 02:00:00,2022-03-27 02:00:00,31654.52,USD,ACC003698,ACC000762,Journal entry 2043,posted,User42
JE00002044,2022-03-27 03:00:00,2022-03-27 03:00:00,46465.22,USD,ACC000179,ACC004999,Journal entry 2044,pending,User3
JE00002045,2022-03-27 04:00:00,2022-03-27 04:00:00,49052.14,USD,ACC002060,ACC003502,Journal entry 2045,posted,User22
JE00002046,2022-03-27 05:00:00,2022-03-27 05:00:00,2213.07,USD,ACC000228,ACC000656,Journal entry 2046,posted,User20
JE00002047,2022-03-27 06:00:00,2022-03-27 06:00:00,22302.39,USD,ACC001984,ACC001574,Journal entry 2047,posted,User37
JE00002048,2022-03-27 07:00:00,2022-03-27 07:00:00,27394.69,USD,ACC003995,ACC003506,Journal entry 2048,posted,User33
JE00002049,2022-03-27 08:00:00,2022-03-27 08:00:00,7422.49,GBP,ACC003454,ACC002520,Journal entry 2049,posted,User36
JE00002050,2022-03-27 09:00:00,2022-03-27 09:00:00,16880.66,EUR,ACC000623,ACC002635,Journal entry 2050,posted,User42
JE00002051,2022-03-27 10:00:00,2022-03-27 10:00:00,49383.61,USD,ACC003585,ACC000208,Journal entry 2051,posted,User15
JE00002052,2022-03-27 11:00:00,2022-03-27 11:00:00,4968313.221500001,USD,ACC000070,ACC002054,Journal entry 2052,posted,User18
JE00002053,2022-03-27 12:00:00,2022-03-27 12:00:00,22680.15,USD,ACC000062,ACC003073,Journal entry 2053,posted,User17
JE00002054,2022-03-27 13:00:00,2022-03-27 13:00:00,4968313.221500001,USD,ACC004563,ACC003750,Journal entry 2054,posted,User41
JE00002055,2022-03-27 14:00:00,2022-03-27 14:00:00,16262.67,EUR,ACC000164,ACC002235,Journal entry 2055,posted,User23
JE00002056,2022-03-27 15:00:00,2022-03-27 15:00:00,24041.95,USD,ACC001328,ACC002775,Journal entry 2056,posted,
JE00002057,2022-03-27 16:00:00,2022-03-27 16:00:00,48904.48,USD,ACC000660,ACC001111,Journal entry 2057,posted,User13
JE00002058,2022-03-27 17:00:00,2022-03-27 17:00:00,23796.35,USD,ACC002912,ACC003990,Journal entry 2058,posted,User46
JE00002059,2022-03-27 18:00:00,2022-03-27 18:00:00,6632.97,EUR,ACC002612,ACC002612,Journal entry 2059,pending,User24
JE00002060,2022-03-27 19:00:00,2022-03-27 19:00:00,2680.9,GBP,ACC004195,ACC003720,Journal entry 2060,posted,
JE00002061,2022-03-27 20:00:00,2022-03-27 20:00:00,47276.29,EUR,ACC004936,ACC003340,Journal entry 2061,posted,User22
JE00002062,2022-03-27 21:00:00,2022-03-27 21:00:00,13363.89,USD,ACC003730,ACC004926,Journal entry 2062,posted,User3
JE00002063,2022-03-27 22:00:00,2022-03-27 22:00:00,25252.79,EUR,ACC002334,ACC004400,Journal entry 2063,posted,User13
JE00002064,2022-03-27 23:00:00,2022-03-27 23:00:00,4626.02,USD,ACC000234,ACC004055,Journal entry 2064,posted,User22
JE00002065,2022-03-28 00:00:00,2022-03-28 00:00:00,21240.39,USD,ACC004613,ACC001677,Journal entry 2065,posted,User7
JE00002066,2022-03-28 01:00:00,2022-03-28 01:00:00,46512.27,GBP,ACC002805,ACC000334,Journal entry 2066,posted,User38
JE00002067,2022-03-28 02:00:00,2022-03-28 02:00:00,25170.41,USD,ACC001088,ACC000004,Journal entry 2067,posted,User18
JE00002068,2022-03-28 03:00:00,2022-03-28 03:00:00,48559.64,GBP,ACC002709,ACC003898,Journal entry 2068,posted,User41
JE00002069,2022-03-28 04:00:00,2022-03-28 04:00:00,13015.9,USD,ACC001959,ACC004496,Journal entry 2069,posted,User48
JE00002070,2022-03-28 05:00:00,2022-03-28 05:00:00,25276.81,USD,ACC001751,ACC003249,Journal entry 2070,posted,User5
JE00002071,2022-03-28 06:00:00,2022-03-28 06:00:00,4968313.221500001,USD,ACC002267,ACC003606,Journal entry 2071,pending,User14
JE00002072,2022-03-28 07:00:00,2022-03-28 07:00:00,22467.79,GBP,ACC003768,ACC000449,Journal entry 2072,posted,
JE00002073,2022-03-28 08:00:00,2022-03-28 08:00:00,14046.42,USD,ACC000820,ACC002828,Journal entry 2073,posted,User43
JE00002074,2022-04-05 09:00:00,2022-03-28 09:00:00,42788.22,EUR,ACC004821,ACC003028,Journal entry 2074,posted,
JE00002075,2022-03-28 10:00:00,2022-03-28 10:00:00,19555.48,USD,ACC000313,ACC000784,Journal entry 2075,posted,User10
JE00002076,2022-03-28 11:00:00,2022-03-28 11:00:00,26583.09,EUR,ACC000736,ACC003755,Journal entry 2076,posted,User12
JE00002077,2022-03-28 12:00:00,2022-03-28 12:00:00,4968313.221500001,USD,ACC003382,ACC003382,Journal entry 2077,posted,User10
JE00002078,2022-03-28 13:00:00,2022-03-28 13:00:00,9405.52,USD,ACC000727,ACC000986,Journal entry 2078,posted,User18
JE00002079,2022-03-28 14:00:00,2022-03-28 14:00:00,15139.89,EUR,ACC003889,ACC003480,Journal entry 2079,posted,User30
JE00002080,2022-03-28 15:00:00,2022-03-28 15:00:00,4968313.221500001,EUR,ACC003674,ACC002175,Journal entry 2080,posted,User20
JE00002081,2022-03-28 16:00:00,2022-03-28 16:00:00,19652.7,USD,ACC002150,ACC002681,Journal entry 2081,posted,User36
JE00002082,2022-03-28 17:00:00,2022-03-28 17:00:00,10089.15,USD,ACC002273,ACC002713,Journal entry 2082,posted,User20
JE00002083,2022-03-28 18:00:00,2022-03-28 18:00:00,34033.74,USD,ACC005000,ACC003114,Journal entry 2083,posted,User29
JE00002084,2022-05-05 19:00:00,2022-03-28 19:00:00,9147.94,GBP,ACC003977,ACC002066,Journal entry 2084,posted,User28
JE00002085,2022-03-28 20:00:00,2022-03-28 20:00:00,33773.16,USD,ACC003161,ACC004074,Journal entry 2085,pending,User13
